tweet_id,favorites,retweets,user_followers,user_favourites,date_time
845306882940190720,25225,6039,3200891,114031,2017-03-24 16:10:40
845098359547420673,0,8640,3200891,114031,2017-03-24 02:22:04
844979544864018432,14738,2909,3200891,114031,2017-03-23 18:29:57
844973813909606400,16361,3617,3200891,114031,2017-03-23 18:07:10
844704788403113984,42022,11633,3200891,114031,2017-03-23 00:18:10
844580511645339650,17871,3533,3200891,114031,2017-03-22 16:04:20
844223788422217728,14753,2450,3200891,114031,2017-03-21 16:26:50
843981021012017153,16327,3285,3200891,114031,2017-03-21 00:22:10
843856843873095681,23211,5220,3200891,114031,2017-03-20 16:08:44
843604394117681152,18310,3081,3200891,114031,2017-03-19 23:25:35
843235543001513987,23315,6852,3200891,114031,2017-03-18 22:59:54
842892208864923648,0,56625,3200891,114031,2017-03-18 00:15:37
842846295480000512,16440,4023,3200891,114031,2017-03-17 21:13:10
842765311967449089,7321,1439,3200891,114031,2017-03-17 15:51:22
842535590457499648,19637,3937,3200891,114031,2017-03-17 00:38:32
842163532590374912,26569,6568,3200891,114031,2017-03-16 00:00:07
842115215311396866,15204,3386,3200891,114031,2017-03-15 20:48:07
841833993020538882,0,17504,3200891,114031,2017-03-15 02:10:39
841680585030541313,27854,8748,3200891,114031,2017-03-14 16:01:03
841439858740625411,13755,4168,3200891,114031,2017-03-14 00:04:30
841320156043304961,21402,6080,3200891,114031,2017-03-13 16:08:50
841314665196081154,17305,5312,3200891,114031,2017-03-13 15:47:01
841077006473256960,24926,5991,3200891,114031,2017-03-13 00:02:39
840761248237133825,0,1972,3200891,114031,2017-03-12 03:07:56
840728873075638272,0,18285,3200891,114031,2017-03-12 00:59:17
840698636975636481,197,3,3200891,114031,2017-03-11 22:59:09
840696689258311684,13377,1116,3200891,114031,2017-03-11 22:51:24
840632337062862849,9761,1972,3200891,114031,2017-03-11 18:35:42
840370681858686976,17918,5146,3200891,114031,2017-03-11 01:15:58
840268004936019968,20950,6497,3200891,114031,2017-03-10 18:27:58
839990271299457024,14640,2597,3200891,114031,2017-03-10 00:04:21
839549326359670784,29957,8805,3200891,114031,2017-03-08 18:52:12
839290600511926273,0,158,3200891,114031,2017-03-08 01:44:07
839239871831150596,29684,7422,3200891,114031,2017-03-07 22:22:32
838952994649550848,21289,4505,3200891,114031,2017-03-07 03:22:35
838921590096166913,12183,2357,3200891,114031,2017-03-07 01:17:48
838916489579200512,0,38,3200891,114031,2017-03-07 00:57:32
838831947270979586,0,12643,3200891,114031,2017-03-06 19:21:35
838561493054533637,11892,1504,3200891,114031,2017-03-06 01:26:54
838476387338051585,24664,5484,3200891,114031,2017-03-05 19:48:43
838201503651401729,0,11525,3200891,114031,2017-03-05 01:36:26
838150277551247360,1824,370,3200891,114031,2017-03-04 22:12:52
838085839343206401,150,0,3200891,114031,2017-03-04 17:56:49
838083903487373313,19183,3582,3200891,114031,2017-03-04 17:49:08
837820167694528512,37277,8952,3200891,114031,2017-03-04 00:21:08
837482249356513284,4204,495,3200891,114031,2017-03-03 01:58:22
837471256429613056,13967,2631,3200891,114031,2017-03-03 01:14:41
837366284874571778,23074,6005,3200891,114031,2017-03-02 18:17:34
837110210464448512,17480,2731,3200891,114031,2017-03-02 01:20:01
837012587749474308,0,88,3200891,114031,2017-03-01 18:52:06
836989968035819520,13879,2610,3200891,114031,2017-03-01 17:22:13
836753516572119041,21029,5237,3200891,114031,2017-03-01 01:42:39
836677758902222849,13782,2522,3200891,114031,2017-02-28 20:41:37
836648853927522308,0,626,3200891,114031,2017-02-28 18:46:45
836397794269200385,0,31314,3200891,114031,2017-02-28 02:09:08
836380477523124226,16037,3337,3200891,114031,2017-02-28 01:00:19
836260088725786625,23177,4850,3200891,114031,2017-02-27 17:01:56
836001077879255040,20924,4935,3200891,114031,2017-02-26 23:52:43
835685285446955009,0,9327,3200891,114031,2017-02-26 02:57:52
835574547218894849,19447,4121,3200891,114031,2017-02-25 19:37:50
835536468978302976,0,1939,3200891,114031,2017-02-25 17:06:32
835309094223372289,0,24013,3200891,114031,2017-02-25 02:03:02
835297930240217089,17847,3381,3200891,114031,2017-02-25 01:18:40
835264098648616962,8503,1939,3200891,114031,2017-02-24 23:04:14
835246439529840640,2259,83,3200891,114031,2017-02-24 21:54:03
835172783151792128,28552,6516,3200891,114031,2017-02-24 17:01:22
835152434251116546,24574,3443,3200891,114031,2017-02-24 15:40:31
834931633769889797,11838,1878,3200891,114031,2017-02-24 01:03:08
834786237630337024,22943,6159,3200891,114031,2017-02-23 15:25:23
834574053763584002,14993,2882,3200890,114031,2017-02-23 01:22:14
834477809192075265,0,12224,3200890,114031,2017-02-22 18:59:48
834458053273591808,10512,1899,3200890,114031,2017-02-22 17:41:18
834209720923721728,22594,5476,3200890,114031,2017-02-22 01:14:30
834167344700198914,17194,4130,3200890,114031,2017-02-21 22:26:07
834089966724603904,10971,2427,3200890,114031,2017-02-21 17:18:39
834086379323871233,14296,2512,3200890,114031,2017-02-21 17:04:24
833863086058651648,14661,2729,3200891,114031,2017-02-21 02:17:06
833826103416520705,16728,3904,3200891,114031,2017-02-20 23:50:09
833732339549220864,0,251,3200891,114031,2017-02-20 17:37:34
833722901757046785,22585,3636,3200891,114031,2017-02-20 17:00:04
833479644947025920,16258,2357,3200892,114031,2017-02-20 00:53:27
833124694597443584,22133,5513,3200892,114031,2017-02-19 01:23:00
832998151111966721,14549,2522,3200892,114031,2017-02-18 17:00:10
832769181346996225,0,43,3200892,114031,2017-02-18 01:50:19
832757312314028032,18423,4127,3200800,114032,2017-02-18 01:03:09
832682457690300417,13017,3368,3200892,114031,2017-02-17 20:05:43
832645525019123713,3195,594,3200892,114031,2017-02-17 17:38:57
832636094638288896,17379,3220,3200892,114031,2017-02-17 17:01:29
832397543355072512,13126,2548,3200892,114031,2017-02-17 01:13:34
832369877331693569,18792,3652,3200892,114031,2017-02-16 23:23:38
832273440279240704,12385,2673,3200892,114031,2017-02-16 17:00:25
832215909146226688,0,7069,3200892,114031,2017-02-16 13:11:49
832215726631055365,0,10723,3200892,114031,2017-02-16 13:11:05
832088576586297345,72,3,3200892,114031,2017-02-16 04:45:50
832040443403784192,0,11131,3200892,114031,2017-02-16 01:34:34
832032802820481025,13887,4746,3200892,114031,2017-02-16 01:04:13
831939777352105988,26404,7031,3200892,114031,2017-02-15 18:54:34
831926988323639298,369,39,3200892,114031,2017-02-15 18:03:45
831911600680497154,30380,7458,3200892,114031,2017-02-15 17:02:36
831670449226514432,11469,2059,3200892,114031,2017-02-15 01:04:21
831650051525054464,7908,2243,3200892,114031,2017-02-14 23:43:18
831552930092285952,9872,2632,3200892,114031,2017-02-14 17:17:22
831322785565769729,10042,1744,3200892,114031,2017-02-14 02:02:51
831315979191906304,7117,1264,3200892,114031,2017-02-14 01:35:49
831309418084069378,12819,2786,3200892,114031,2017-02-14 01:09:44
831262627380748289,13066,2350,3200892,114031,2017-02-13 22:03:49
830956169170665475,8735,1735,3200892,114031,2017-02-13 01:46:03
830583320585068544,73397,19297,3200892,114031,2017-02-12 01:04:29
830173239259324417,0,6554,3200892,114031,2017-02-10 21:54:58
830097400375152640,10804,3455,3200892,114031,2017-02-10 16:53:37
829878982036299777,0,5757,3200892,114031,2017-02-10 02:25:42
829861396166877184,13441,2243,3200892,114031,2017-02-10 01:15:49
829501995190984704,34913,12224,3200892,114031,2017-02-09 01:27:41
829449946868879360,11519,2329,3200892,114031,2017-02-08 22:00:52
829374341691346946,38074,10706,3200892,114031,2017-02-08 17:00:26
829141528400556032,26952,8530,3200892,114031,2017-02-08 01:35:19
829011960981237760,58302,18627,3200892,114031,2017-02-07 17:00:28
828801551087042563,0,3901,3200892,114031,2017-02-07 03:04:22
828770345708580865,28085,6746,3200892,114031,2017-02-07 01:00:22
828708714936930305,40241,12882,3200892,114031,2017-02-06 20:55:28
828650029636317184,10467,1544,3200892,114031,2017-02-06 17:02:17
828409743546925057,6898,1305,3200892,114031,2017-02-06 01:07:28
828408677031882754,8398,1477,3200892,114031,2017-02-06 01:03:14
828381636999917570,13864,2554,3200892,114031,2017-02-05 23:15:47
828376505180889089,8112,1216,3200892,114031,2017-02-05 22:55:23
828372645993398273,13756,3344,3200892,114031,2017-02-05 22:40:03
828361771580813312,2408,195,3200892,114031,2017-02-05 21:56:51
828046555563323392,12923,3260,3200892,114031,2017-02-05 01:04:17
828011680017821696,11411,2451,3200892,114031,2017-02-04 22:45:42
827933404142436356,22180,5987,3200892,114031,2017-02-04 17:34:40
827653905312006145,16983,3433,3200892,114031,2017-02-03 23:04:02
827600520311402496,8143,1082,3200892,114031,2017-02-03 19:31:54
827324948884643840,17523,3510,3200892,114031,2017-02-03 01:16:53
827228250799742977,0,13517,3200892,114031,2017-02-02 18:52:38
827199976799354881,11659,2579,3200892,114031,2017-02-02 17:00:17
826958653328592898,23767,5757,3200892,114031,2017-02-02 01:01:21
826848821049180160,40325,11878,3200892,114031,2017-02-01 17:44:55
826615380357632002,0,4521,3200892,114031,2017-02-01 02:17:19
826598799820865537,5637,292,3200892,114031,2017-02-01 01:11:25
826598365270007810,11117,2709,3200892,114031,2017-02-01 01:09:42
826476773533745153,20275,4821,3200892,114031,2017-01-31 17:06:32
826240494070030336,14614,2965,3200892,114031,2017-01-31 01:27:39
826204788643753985,5361,1075,3200892,114031,2017-01-30 23:05:46
826115272272650244,17299,3599,3200892,114031,2017-01-30 17:10:04
825876512159186944,11525,2146,3200893,114031,2017-01-30 01:21:19
825829644528148480,14025,2848,3200893,114031,2017-01-29 22:15:05
825535076884762624,56413,19669,3200894,114031,2017-01-29 02:44:34
825147591692263424,20181,5244,3200894,114031,2017-01-28 01:04:51
825120256414846976,0,1483,3200894,114031,2017-01-27 23:16:13
825026590719483904,7020,1483,3200894,114031,2017-01-27 17:04:02
824796380199809024,0,6288,3200894,114031,2017-01-27 01:49:15
824775126675836928,16508,4069,3200894,114031,2017-01-27 00:24:48
824663926340194305,11113,1993,3200894,114031,2017-01-26 17:02:56
824325613288833024,12999,11848,3200894,114031,2017-01-25 18:38:36
824297048279236611,16625,4463,3200894,114031,2017-01-25 16:45:05
824025158776213504,5255,679,3200894,114031,2017-01-24 22:44:42
823939628516474880,11755,3123,3200894,114031,2017-01-24 17:04:50
823719002937630720,0,12953,3200894,114031,2017-01-24 02:28:08
823699002998870016,13826,2772,3200894,114031,2017-01-24 01:08:40
823581115634085888,14376,3031,3200894,114031,2017-01-23 17:20:14
823333489516937216,777,31,3200894,114031,2017-01-23 00:56:15
823322678127919110,17437,4637,3200894,114031,2017-01-23 00:13:17
823269594223824897,0,11421,3200894,114031,2017-01-22 20:42:21
822975315408461824,19139,3958,3200894,114031,2017-01-22 01:12:59
822872901745569793,132810,48265,3200894,114031,2017-01-21 18:26:02
822859134160621569,14576,2622,3200894,114031,2017-01-21 17:31:20
822647212903690241,0,7390,3200894,114031,2017-01-21 03:29:14
822610361945911296,16327,3423,3200894,114031,2017-01-21 01:02:48
822489057087389700,20083,7390,3200894,114031,2017-01-20 17:00:46
822462944365645825,31800,17209,3200894,114031,2017-01-20 15:17:01
822244816520155136,38832,11421,3200894,114031,2017-01-20 00:50:15
822163064745328640,0,5571,3200894,114031,2017-01-19 19:25:24
821886076407029760,12582,2692,3200894,114031,2017-01-19 01:04:45
821813639212650496,0,3839,3200894,114031,2017-01-18 20:16:54
821765923262631936,9317,1899,3200894,114031,2017-01-18 17:07:18
